xid,xqmc,adress,usetype,built,county,zone,在售202311,在租202311,price202311,rate202311,在售202403,在租202403,price202403,rate202403,BaiduX,BaiduY,WGS84X,WGS84Y
2611047522,百步亭现代城三区,百步亭花园路6号,住宅,2013年建成,江岸,百步亭,5,0,21046,-1.77%,3,0,20713,1.09%,114.334549,30.65052414,114.3225414,30.64690193
2611200490,御才名仕,惠济一路(育才二小正对面),住宅,2016年建成,江岸,竹叶山花桥,6,0,39180,-0.08%,3,0,38741,-0.03%,114.2941437,30.61768532,114.2821335,30.61438525
2610157070,保利翡丽公馆,临空港大道·滨河南路,住宅,暂无资料,东西湖,吴家山,77,0,10221,0.21%,41,0,10179,-1.23%,114.1235657,30.67232323,114.11144,30.66824341
2610163484,京汉城市广场,武汉市江岸区球场街京汉城市广场,住宅,2019年建成,江岸,江汉路,4,1,18947,-3.01%,7,1,18190,-0.85%,114.3005142,30.59766579,114.2885047,30.59442247
2610649260,江大路科技苑,江大路32号,住宅,2004年建成,江岸,竹叶山花桥,4,0,20790,0.05%,3,0,20016,1.18%,114.2945099,30.6242981,114.2824931,30.62099751
2610315970,君安花园,罗家咀路16号,住宅,2009年建成,江岸,塔子湖,4,0,14720,-0.63%,1,0,14061,-1.99%,114.2770462,30.64564514,114.2651084,30.64208612
2610163962,荷花池村,荷花池96号,住宅,1996年建成,江岸,台北香港路,4,0,11727,-4.63%,0,0,11147,0.00%,114.2934875,30.60766411,114.2814902,30.60436415
2610658020,汉口花园淡莲轩,后湖大道56号,住宅,2006年建成,江岸,塔子湖,4,0,16215,-3.25%,4,1,15954,0.83%,114.2795486,30.63950157,114.2675966,30.63598725
2610649736,华侨苑,黄孝河路育才一村华侨苑,住宅,2003年建成,江岸,竹叶山花桥,4,0,26426,2.80%,1,0,25723,2.14%,114.291748,30.61825371,114.2797469,30.61492834
2700060408,汇龙花园,正义路30号,住宅,2004年建成,江岸,后湖,4,0,13913,4.41%,5,0,13547,3.18%,114.3042526,30.6384716,114.292204,30.63521314
2610163518,湖北交投长江国际绿创中心,长江新区(江岸)21号线谌家矶站,住宅,暂无资料,江岸,堤角,4,0,13012,-2.91%,4,0,13030,0.00%,114.3794708,30.68687248,114.3675108,30.68286595
2610020047,高雄小区,高雄路20号,住宅,1999年建成,江岸,台北香港路,4,0,14219,3.95%,8,0,13736,-1.52%,114.294014,30.60179138,114.282021,30.59850047
2611078534,富强天合园,江岸区塔子湖东路以西(塔子湖体育中心西侧),住宅,2014年建成,江岸,塔子湖,4,0,18980,0.89%,3,2,18534,-0.33%,114.2863083,30.64828491,114.2743252,30.64487513
2610616922,车站路小区,车站路沿线附近街区房,住宅,1992年建成,江岸,三阳路,4,0,22757,3.00%,8,0,24719,-0.26%,114.3044891,30.59751129,114.2924712,30.59427682
2611193388,百步亭现代城四区,解放大道与百步亭花园路交汇处(百步亭花园一期..,住宅,2017年建成,江岸,百步亭,4,0,23092,-2.00%,2,0,22637,1.87%,114.3329849,30.64777374,114.3209709,30.64418304
2611116092,奥林紫园,塔子湖东路与井南一路交汇处,住宅,2013年建成,江岸,塔子湖,4,0,16427,0.58%,5,1,15689,1.18%,114.285141,30.64770317,114.2731632,30.64427624
2610973084,育才雅苑,黄孝河路7号,住宅,2013年建成,江岸,竹叶山花桥,5,0,44775,5.22%,2,0,41529,-1.43%,114.2919617,30.6158905,114.2799619,30.61256902
2610737380,银泰大智嘉园,京汉大道1038号和1058号,住宅,2011年建成,江岸,江汉路,5,0,28139,2.93%,2,0,28012,3.56%,114.2993393,30.59537506,114.2873351,30.59212776
2610888342,新长江国际,解放大道1208号,住宅,2009年建成,江岸,三阳路,5,0,25764,4.59%,9,0,26943,0.71%,114.307663,30.60589409,114.2956318,30.60265035
2611257896,星悦城华廷,塔子湖西路1号(后湖大道与塔子湖西路交汇处),住宅,2016年建成,江岸,塔子湖,5,0,17015,-4.23%,3,1,16358,0.86%,114.2768555,30.64373207,114.264918,30.64017036
2610156066,中国铁建江语城,金山大道与新城十二路交汇处地铁6号线富民南路..,住宅,2022年建成,东西湖,吴家山,87,0,9832,4.58%,28,0,10022,0.02%,114.1150284,30.64357567,114.1028535,30.63955269
2610709978,海虹锦都,三眼桥路212号,住宅,2006年建成,江岸,竹叶山花桥,3,0,21628,3.77%,3,0,20565,-4.19%,114.2856445,30.62111855,114.2736687,30.61771087
2610107857,华美国际,香港路117号,住宅,2005年建成,江岸,台北香港路,3,1,17149,12.49%,3,1,17012,-0.10%,114.2947998,30.60681725,114.2827984,30.60353033
2700060193,后湖生态花园,后湖汉黄高速右侧金桥大道旁边,住宅,2003年建成,江岸,后湖,3,0,11716,2.50%,0,0,11225,1.85%,114.2972031,30.64606857,114.285174,30.64278049
2611271352,二七星城,后湖大道和建设大道延长线交汇处(汉口城市广场..,住宅,2018年建成,江岸,百步亭,3,0,19718,0.91%,2,1,18767,0.11%,114.3137207,30.65608025,114.3016735,30.6527792
2610992320,楚邦汉界,兴业路163号,住宅,2013年建成,江岸,后湖,3,0,18185,3.36%,0,0,17804,-1.34%,114.3027878,30.64513969,114.2907434,30.6418771
2610649250,保成路小区,保成路沿线周边房,住宅,1997年建成,江岸,江汉路,3,0,15977,3.55%,2,0,15477,0.02%,114.2963715,30.58952141,114.2843815,30.58625843
2610512144,安静社区,黄石路35号附2号,住宅,1998年建成,江岸,江汉路,3,0,14838,-3.53%,3,0,13494,-1.38%,114.2935486,30.59269524,114.2815664,30.58940545
2611049958,紫御公馆,金桥大道与兴业路交汇处,住宅,2013年建成,江岸,后湖,4,0,18253,4.69%,4,0,17358,-0.16%,114.2938309,30.63845253,114.281812,30.6351387
2610063543,中一花园,中一路1号,住宅,2005年建成,江岸,塔子湖,4,0,17632,3.51%,8,0,17477,0.80%,114.2882462,30.64051628,114.2762513,30.63713618
2611250122,银泰御华园三期,江岸新村174号(二七路附近),住宅,2017年建成,江岸,百步亭,4,0,22973,2.34%,2,2,22420,0.04%,114.314064,30.64676857,114.3020111,30.64346686
2610155560,星悦城五期棠颂,江岸区和谐大道(地铁6号线杨汊湖站A1站口旁..,住宅,2020年建成,江岸,塔子湖,4,0,20292,1.76%,1,1,19809,3.00%,114.2723236,30.64291763,114.2604082,30.63927858
2610069704,新地东方华府,兴业南路6-8号,住宅,2004年建成,江岸,后湖,4,0,15065,-2.17%,1,0,14469,-0.44%,114.3062897,30.64125824,114.2942383,30.63799787
2610099320,未来家园,塘新村96—215号,住宅,2005年建成,江岸,三阳路,4,1,32201,-6.75%,3,0,32225,-1.03%,114.3121185,30.61006927,114.3000806,30.60680121
2610616936,台北一路小区,台北一路路口沿线附近,住宅,1998年建成,江岸,台北香港路,4,0,14481,7.58%,5,0,14437,-1.80%,114.2808228,30.59907341,114.2688935,30.59560371
2610606712,时代豪苑,沿江大道160号,住宅,2007年建成,江岸,三阳路,4,0,26467,-1.04%,2,0,26173,1.64%,114.3078918,30.59139061,114.295875,30.58815536
2610155856,金辉江樾云著,轻轨1号线五环大道站旁,住宅,2021年建成,东西湖,吴家山,88,0,10640,-1.40%,52,0,10930,-0.21%,114.1457062,30.6188221,114.1335712,30.61494051
2610630188,育才一村,花桥街育才一村98号,住宅,1995年建成,江岸,竹叶山花桥,3,1,26408,8.24%,7,1,25531,2.51%,114.2919235,30.6189003,114.2799211,30.6155765
2610622704,育才二村,育欣路159号,住宅,1991年建成,江岸,竹叶山花桥,3,0,14426,2.74%,3,0,13742,0.45%,114.2905731,30.61940575,114.278576,30.61606594
2610163816,新闻出版解放公园小区,永清路31号,住宅,1996年建成,江岸,黄埔惠济,3,0,15879,-1.33%,3,0,14453,-1.77%,114.3054352,30.61663055,114.2933955,30.61338349
2611136368,星悦城三期悦彩,塔子湖西路1号(后湖大道与塔子湖西路交汇处),住宅,2016年建成,江岸,塔子湖,3,0,17639,-0.44%,5,1,17294,0.53%,114.2722778,30.64714432,114.2603642,30.64350319
2700060079,新地东方花都,兴业路190号,住宅,2006年建成,江岸,后湖,3,0,14706,-0.23%,2,0,13592,-3.00%,114.3010635,30.64147186,114.289022,30.63820573
2611282500,万科阅庐,高雄路39号附1号(高雄路与苗栗路交汇处),住宅,2016年建成,江岸,台北香港路,3,0,36024,2.00%,1,0,34246,0.00%,114.2922287,30.60110092,114.2802435,30.59779209
2611281992,统建新干线,解放大道轻轨1号线堤角站(堤角公园旁),住宅,2017年建成,江岸,堤角,3,0,16604,2.57%,3,0,15288,0.26%,114.3458252,30.67191124,114.3338697,30.66806754
2700060277,统建大江园北苑,江大路18号,住宅,2005年建成,江岸,竹叶山花桥,3,0,21583,0.46%,0,0,21295,-0.05%,114.3019714,30.62397385,114.2899323,30.62071866
2610158352,盛景美寓,湖北省武汉市江岸区发展大道567号,住宅,2017年建成,江岸,后湖,3,0,18316,1.92%,4,0,18030,-0.15%,114.3030243,30.63318253,114.2909785,30.62992491
2610874114,圣诚和园,武汉江岸区后湖二路与兴业路交口北行500米路..,住宅,2010年建成,江岸,后湖,3,0,18306,-0.22%,1,0,17689,-1.92%,114.2966843,30.64333344,114.2846559,30.64004245
2611194830,融科天城四期,解放大道1155号,住宅,2013年建成,江岸,三阳路,3,1,39098,6.03%,3,0,38551,-0.08%,114.3064499,30.60395432,114.2944222,30.60071446
2610790260,融科天城二期,江岸区解放大道1155号,住宅,2011年建成,江岸,三阳路,3,0,34746,-1.36%,3,0,33679,-3.15%,114.3025742,30.60208321,114.2905551,30.59884344
2611262008,劳动街公园社区,永清路37-39号,住宅,1999年建成,江岸,黄埔惠济,3,0,16048,8.07%,8,0,15895,0.45%,114.3064957,30.61721039,114.294454,30.61396179
2700060368,绿色新都,后湖金桥大道特1号,住宅,2003年建成,江岸,后湖,3,0,13176,-2.61%,0,0,12963,0.02%,114.3021393,30.65714645,114.2901037,30.65387945
2610635308,金茂小区,江汉北路8-1号,住宅,1999年建成,江岸,台北香港路,3,0,18289,4.01%,3,0,17707,-2.88%,114.2887421,30.59465027,114.2767785,30.59130323
2700060305,金源世界中心,中山大道岳飞街21号,住宅,2003年建成,江岸,三阳路,3,0,18918,5.76%,1,0,18743,1.65%,114.3063278,30.59677315,114.2943079,30.59353811
2610161328,惠济一路,惠济一路20号,住宅,暂无资料,江岸,竹叶山花桥,3,0,16313,9.04%,4,0,13700,-1.06%,114.2946243,30.61789513,114.2826122,30.61459941
2610782578,汉口花园逸松庭,后湖大道54附13附近,住宅,2006年建成,江岸,塔子湖,3,0,16086,-1.70%,4,0,15605,-0.57%,114.2771912,30.63820648,114.265251,30.63465251
2610153878,融创观澜壹号,环湖路与新桥四路交汇处(向西200米),住宅,2020年建成,东西湖,金银湖,128,0,11901,2.07%,77,0,11606,4.98%,114.1691666,30.6509552,114.1569844,30.64749335
2611033942,黄浦公馆,赵家条路319号,住宅,2012年建成,江岸,二七,2,0,21624,3.16%,0,0,20888,-2.68%,114.3050308,30.63107681,114.2929821,30.62782172
2610651060,高雄路小区,高雄路附近小区,住宅,1998年建成,江岸,台北香港路,2,0,14638,7.46%,6,0,13546,-1.82%,114.294014,30.60179138,114.282021,30.59850047
2700060115,枫丹白鹭,永清路21号枫丹白鹭,住宅,2004年建成,江岸,黄埔惠济,2,0,22030,1.40%,2,0,18895,0.00%,114.3091888,30.61574745,114.297146,30.61249198
2610512186,蔡家田B区,竹叶山俊才街32号,住宅,1994年建成,江岸,竹叶山花桥,2,0,14611,2.41%,4,0,13742,-3.23%,114.2874908,30.62520218,114.2755033,30.62181877
2610009169,长盛大厦,江汉路步行街126号,住宅,2002年建成,江岸,江汉路,2,0,17131,4.75%,4,0,16523,0.21%,114.2957993,30.58886337,114.2838118,30.58559621
2610866788,百步亭花园悦秀苑,安居路253号,住宅,2008年建成,江岸,百步亭,2,0,14316,-2.04%,2,0,13551,-2.66%,114.3231125,30.66690636,114.3110869,30.6634888
2610805988,百步雅庭,江岸区安居路148-160号,住宅,2007年建成,江岸,百步亭,2,0,18003,6.83%,1,0,16203,-5.45%,114.327095,30.66037941,114.315073,30.6568965
2610512146,百步亭花园安居苑,百步亭安居小路26号,住宅,1999年建成,江岸,百步亭,2,0,10741,0.00%,3,0,10440,0.00%,114.3274765,30.65104485,114.3154483,30.6475571
2611206038,佰昌公馆,解放大道轻轨1号线堤角站(C出口),住宅,2018年建成,江岸,堤角,2,0,14747,3.66%,3,0,13443,-4.14%,114.3496094,30.67416763,114.337665,30.67026
2610932508,百步亭现代城二区,百步亭花园路18号,住宅,2011年建成,江岸,百步亭,2,0,21259,1.38%,2,0,21166,-1.97%,114.3310242,30.651371,114.3190063,30.64781734
2610071745,百步亭花园怡和苑,百步亭花园18号,住宅,2004年建成,江岸,百步亭,2,0,16655,1.67%,6,0,16066,-0.69%,114.3179016,30.64696121,114.3058519,30.64361986
2700060340,安和九龙阁,香港路中段安和九龙阁,住宅,2005年建成,江岸,台北香港路,2,0,13944,2.25%,3,0,12451,-2.35%,114.2942352,30.60728264,114.2822354,30.60399021
2610155906,新城桃李郡,轻轨1号线三店站D出口,住宅,暂无资料,东西湖,吴家山,133,0,9208,4.50%,77,0,8094,-5.19%,114.1305695,30.66199303,114.118446,30.65792506
2610156212,胜利街232号大院,六合路与胜利街交叉口东北50米,住宅,1996年建成,江岸,三阳路,2,0,19700,3.43%,4,0,19176,-1.91%,114.3151169,30.60708618,114.3030832,30.60379529
2610630230,世纪家园,后湖大道150号,住宅,2005年建成,江岸,后湖,2,0,13273,-5.79%,1,0,13119,0.64%,114.2995987,30.64816093,114.2875634,30.64488654
2610606720,三阳小区,澳门路葡京花园旁,住宅,1988年建成,江岸,台北香港路,2,0,11395,0.00%,2,0,11628,7.39%,114.3009033,30.60832214,114.2888813,30.60507337
2700060458,三星阳景园,球场街片解放大道1719号,住宅,2005年建成,江岸,台北香港路,2,0,20873,-4.03%,3,0,19630,-1.45%,114.3033295,30.60458374,114.2913062,30.60134368
2611039706,人和公寓,工农兵路127号,住宅,2012年建成,江岸,二七,2,0,15413,-4.01%,1,0,15785,3.68%,114.3163834,30.63082695,114.3043311,30.62750894
2610616810,球场花园,球场路44号,住宅,1998年建成,江岸,台北香港路,2,0,15785,10.62%,1,0,14484,4.16%,114.3003616,30.60536575,114.2883443,30.6021168
2610515946,模范新村,香港路六医院附近,住宅,1996年建成,江岸,台北香港路,2,0,15547,1.90%,5,0,15009,-0.85%,114.2983322,30.60424805,114.2863218,30.60098945
2610882182,兰陵路二十中宿舍,江汉路胜利街兰陵大公馆二十中宿舍,住宅,1996年建成,江岸,三阳路,2,0,13547,-0.20%,4,0,13158,-1.31%,114.3030396,30.59233665,114.2910292,30.58910386
2610072966,绿茵仁居,球场村2号,住宅,1999年建成,江岸,台北香港路,2,0,21450,6.73%,0,0,19115,-8.79%,114.3016205,30.60416031,114.2896013,30.60091671
2610019923,临江苑,芦沟桥路1号,住宅,2000年建成,江岸,黄埔惠济,2,0,37124,-0.18%,2,0,37180,-0.25%,114.3179169,30.61174965,114.3058808,30.60842553
2700060276,开源阳光城,香港路39号,住宅,2003年建成,江岸,台北香港路,2,0,16516,3.53%,4,0,15865,-0.13%,114.2966614,30.60299301,114.2846576,30.59972396
2610651734,进化村小区,四唯街进化村小区,住宅,1996年建成,江岸,三阳路,2,0,17628,-4.23%,6,0,17589,-1.53%,114.3089981,30.6072998,114.2969643,30.60405065
2610641832,江大路工科院小区,江大路28号,住宅,2002年建成,江岸,竹叶山花桥,2,0,14562,0.34%,2,0,13698,1.76%,114.2970581,30.62465477,114.2850321,30.62137486
2610632748,建银小区,江汉北路66号,住宅,1995年建成,江岸,台北香港路,2,0,14454,1.59%,2,0,13924,0.81%,114.2889633,30.60305977,114.2769902,30.5997103
2700060345,江景大厦,沿江大道227-228号,住宅,2000年建成,江岸,三阳路,2,2,20212,0.35%,3,0,20250,0.65%,114.3169098,30.60683632,114.3048779,30.60352703
2610020042,锦江苑,中山大道1629号,住宅,2006年建成,江岸,三阳路,2,0,22777,3.55%,1,0,23070,1.24%,114.3109818,30.60532188,114.2989492,30.60206424
2610636348,惠济社区,解放公园路48号,住宅,1990年建成,江岸,竹叶山花桥,2,0,25038,-1.58%,5,0,24515,1.82%,114.29422,30.61637306,114.2822107,30.61307455
2610419142,惠西小区,高雄路167号,住宅,2003年建成,江岸,台北香港路,2,1,16081,0.62%,11,1,15510,-0.12%,114.2900925,30.60738754,114.2781095,30.60404961
2611136300,翰林紫园,工农兵路与韦桑路交汇处,住宅,2015年建成,江岸,二七,2,0,26054,1.59%,8,0,25613,7.13%,114.3149109,30.62967682,114.302858,30.62637417
2610156418,花样年·花好园住宅,后湖大道与温馨路交汇处/项目地址:建设大道兴..,住宅,2022年建成,江岸,百步亭,2,0,,,0,0,24575,2.00%,114.3177719,30.65722275,114.3057288,30.6538805
2610156964,武汉二十四城,临空港·张柏路与金北一路交汇处(原雪花啤酒厂..,住宅,暂无资料,东西湖,吴家山,190,0,10741,0.86%,116,0,10426,-0.07%,114.1633682,30.65690613,114.1511982,30.65334215
2700060448,半岛豪庭,解放公园路37号,住宅,2004年建成,江岸,三阳路,1,0,29101,-3.66%,2,0,29504,2.03%,114.3097305,30.6082325,114.2976953,30.60497953
2700060176,百步亭花园温馨苑,江岸区岔马战路18号,住宅,2005年建成,江岸,百步亭,1,0,13433,2.30%,0,0,12908,-1.40%,114.3231049,30.65194511,114.3110667,30.64853059
2610640386,中行宿舍(高雄路),高雄路25号,住宅,1998年建成,江岸,台北香港路,2,0,13784,6.57%,3,0,12880,-2.88%,114.2920303,30.60754395,114.280039,30.60422869
2700060097,永清庭苑,江岸永清路43号,住宅,2003年建成,江岸,黄埔惠济,2,0,30258,2.50%,0,0,30402,0.35%,114.3052979,30.61852837,114.2932567,30.61528018
2610647334,新三巷小区,新三巷9号,住宅,1997年建成,江岸,台北香港路,2,0,13786,-5.35%,6,0,14642,-0.58%,114.2978058,30.60041809,114.2858011,30.5971587
2610631148,新香港大厦,香港路027餐厅对面,住宅,1997年建成,江岸,台北香港路,2,0,16528,-3.74%,2,0,15834,-3.18%,114.2960281,30.60202789,114.2840276,30.59875458
2610611862,现代城市广场,京汉大道1272号,住宅,2004年建成,江岸,三阳路,2,0,21130,2.72%,1,0,21179,-0.74%,114.3092346,30.60598564,114.2972021,30.60273638
2610607772,五洲大厦,发展大道409号,住宅,2002年建成,江岸,塔子湖,2,0,11443,-9.13%,1,0,11818,1.91%,114.2875061,30.62809563,114.2755168,30.62471087
2610554782,天成花园,三眼桥四村117号,住宅,1998年建成,江岸,竹叶山花桥,2,0,11058,-1.82%,3,0,10946,2.20%,114.2869949,30.62032318,114.2750133,30.61693562
2610155954,地铁时代云上城,武汉轨道交通8号线金潭路站C出口,住宅,2022年建成,东西湖,将军路,207,0,12183,-0.37%,66,0,10923,0.04%,114.2910233,30.68264961,114.2790458,30.67929499
2700060369,黄浦雅苑,黄浦大街25号,住宅,2004年建成,江岸,黄埔惠济,1,0,23714,4.08%,3,0,23132,0.50%,114.3123093,30.61881256,114.3002627,30.61553754
2610009277,港台公寓,台东路155号(熊家台西马路中学斜对面),住宅,2003年建成,江岸,台北香港路,1,0,15541,9.66%,3,0,15443,-4.74%,114.2961044,30.6003418,114.2841054,30.59707018
2610153146,福星惠誉榜YOUNG,后湖大道新生活摩尔城向东100米(新荣苑小区..,住宅,2016年建成,江岸,百步亭,1,0,17803,0.73%,5,0,16858,-0.68%,114.333252,30.66141129,114.3212487,30.65781235
